GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35021","Harding, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",67886,57520,71978,75017,104608,98303,94233,121753,116909,137930,140694,105774,108604,125617,66205,54871,47665,49717,38345,36870,53177,72766,53487,47348
 "35023","Hidalgo, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",118289,116698,113960,119183,137631,162983,164509,180279,195135,187835,185817,213636,192955,192323,192364,192246,186280,200103,209710,201542,201800,187528,210562,198666
 "35023","Hidalgo, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",63.501,62.646,61.177,63.980,73.884,87.494,88.313,96.779,104.754,100.835,99.752,114.686,103.584,103.244,103.266,103.203,100.000,107.421,112.578,108.193,108.332,100.670,113.035,106.649
 "35023","Hidalgo, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",86364,86824,87378,95106,110463,134020,144269,161475,173586,171003,173640,203279,188801,190565,189534,187560,186280,204061,217840,212920,231146,235491,268111,254901
 "35025","Lea, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2700880,2776049,2645162,2789028,2950871,3606922,3976032,3893955,4013479,3862738,4184991,4683788,4819597,5194313,5232723,4522423,4776874,5832463,6747017,6363203,6316748,6543071,9594408,11439564
 "35025","Lea, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",56.541,58.114,55.374,58.386,61.774,75.508,83.235,81.517,84.019,80.863,87.609,98.051,100.894,108.739,109.543,94.673,100.000,122.098,141.243,133.209,132.236,136.974,200.851,239.478
 "35025","Lea, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1932058,1871253,2134570,2476038,3068439,3884844,4484905,5070099,3957711,4284180,4989259,5345024,5709660,6174632,4992668,4115554,4776874,6228704,6646822,5238186,7681984,11169831,11285077,12857883
 "35027","Lincoln, NM",6,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",544394,586101,596096,601161,582789,594335,641392,645929,626191,637727,641689,694126,660104,655238,665032,649150,628543,651922,661413,685344,643560,653815,727006,685847
 "35027","Lincoln, NM",6,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",86.612,93.248,94.838,95.644,92.721,94.558,102.044,102.766,99.626,101.461,102.092,110.434,105.021,104.247,105.805,103.279,100.000,103.720,105.230,109.037,102.389,104.021,115.665,109.117
 "35027","Lincoln, NM",6,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",381520,421738,438439,455549,454799,480151,533991,548242,542004,554479,566754,626535,608431,616771,641359,636660,628543,667277,694739,742408,727592,786794,922926,894191
