GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "31013","Box Butte, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",492033,472386,520123,525072,557631,547392,541360,574202,523694,530259,608988,641684,604135,622775,615949,606271,624123,619757,603352,562097,566065,529808,529832,539216
 "31013","Box Butte, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.836,75.688,83.336,84.130,89.346,87.706,86.739,92.001,83.909,84.961,97.575,102.814,96.797,99.784,98.690,97.140,100.000,99.300,96.672,90.062,90.698,84.888,84.892,86.396
 "31013","Box Butte, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",328418,323240,360638,376746,413535,428702,442387,494393,446945,462796,564507,615695,603279,625024,610246,590631,624123,631191,634314,601150,655442,684845,700900,724860
 "31015","Boyd, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",56350,50835,67553,55662,65709,66822,59981,66619,81232,89622,95760,78200,69819,84222,99364,106807,116093,122605,119106,103933,117832,115767,107037,107841
 "31015","Boyd, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",48.539,43.788,58.189,47.946,56.600,57.559,51.667,57.384,69.971,77.199,82.486,67.360,60.140,72.547,85.590,92.002,100.000,105.610,102.595,89.526,101.498,99.720,92.199,92.892
 "31015","Boyd, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",40825,37102,51666,45668,51822,52762,53189,59908,66013,78561,98021,82192,77382,91565,100255,101533,116093,121471,118978,103852,137239,160728,141397,139785
 "31017","Brown, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",79738,84755,101688,97444,127183,130905,105570,95126,93211,126421,146558,137370,162219,204962,247123,297786,206874,204595,218083,214923,193860,163788,205881,201132
 "31017","Brown, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",38.544,40.970,49.154,47.103,61.479,63.278,51.031,45.983,45.057,61.110,70.844,66.403,78.415,99.076,119.456,143.946,100.000,98.899,105.418,103.891,93.709,79.173,99.520,97.224
 "31017","Brown, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",60502,65552,81918,83690,105984,109917,97916,89881,89918,125259,160241,154038,192023,236003,256411,281022,206874,203305,219031,216350,229662,225501,275519,265600
 "31019","Buffalo, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1883756,1895367,2048233,2049607,2112585,2188251,2279150,2280701,2125018,2332473,2518899,2657933,2683738,2667626,2674439,2728893,2763470,2991320,3134582,3072260,3541303,3588963,3580064,3595336
 "31019","Buffalo, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.166,68.587,74.118,74.168,76.447,79.185,82.474,82.530,76.897,84.404,91.150,96.181,97.115,96.532,96.778,98.749,100.000,108.245,113.429,111.174,128.147,129.872,129.550,130.102
 "31019","Buffalo, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1418059,1446902,1580385,1613239,1684049,1777873,1916658,1956869,1871995,2069854,2280766,2480105,2564300,2580383,2625014,2699077,2763470,3033998,3249862,3260359,3838118,4098783,4346100,4460701
 "31021","Burt, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",194809,202821,215840,216370,213924,193453,230220,240982,271314,275223,275252,255230,260130,249011,278069,277242,279952,304454,313059,287585,340764,290143,312816,324849
 "31021","Burt, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",69.587,72.449,77.099,77.288,76.414,69.102,82.236,86.080,96.915,98.311,98.321,91.169,92.920,88.948,99.328,99.032,100.000,108.752,111.826,102.727,121.723,103.640,111.739,116.037
 "31021","Burt, NE",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",138521,144041,161045,173741,165967,152094,198121,213344,223322,239614,268554,256248,274408,259455,277087,266703,279952,305937,320198,296215,401269,395258,422148,437543
 "31023","Butler, NE",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",215223,196700,227764,257481,245531,234991,292957,307267,325764,311839,356769,307240,324505,316758,316458,250109,260396,287101,307148,337733,394288,386131,417368,446851
 "31023","Butler, NE",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.652,75.539,87.468,98.881,94.291,90.244,112.505,118.000,125.104,119.756,137.010,117.990,124.620,121.645,121.530,96.050,100.000,110.256,117.954,129.700,151.419,148.286,160.282,171.605
