GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "02063","Chugach Census Area, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1321741,1436984,1662517,1641167,1472506
 "02066","Copper River Census Area, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),106236,124761,128639,138121,139800
 "02066","Copper River Census Area, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NM),(NM),(NM),(NM),(NM)
 "02066","Copper River Census Area, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),108241,132508,143833,162245,168943
 "02068","Denali Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",185334,186401,181210,196219,203553,203935,208708,238538,226096,217987,206712,208581,269302,277835,277773,270965,271161,272417,271167,207865,251192,281489,307514,305254
 "02068","Denali Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.348,68.742,66.827,72.363,75.067,75.208,76.968,87.969,83.381,80.390,76.232,76.921,99.314,102.461,102.438,99.928,100.000,100.463,100.002,76.657,92.636,103.809,113.406,112.573
 "02068","Denali Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",124934,129135,128569,144042,156512,164178,174376,205432,203107,197360,190464,195157,252371,264565,266921,262520,271161,281002,286602,217470,288023,356417,405164,413092
 "02070","Dillingham Census Area, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",212442,210885,216317,216586,226324,229703,226883,228182,242379,263863,261433,259412,266029,279965,271874,269978,276888,281406,263932,246557,240333,246388,253119,255988
 "02070","Dillingham Census Area, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.725,76.163,78.124,78.221,81.739,82.959,81.940,82.410,87.537,95.296,94.418,93.689,96.078,101.111,98.189,97.504,100.000,101.632,95.321,89.046,86.798,88.985,91.416,92.452
 "02070","Dillingham Census Area, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",147704,152239,159020,162412,174174,181613,183808,189920,209984,230430,229986,234480,244902,263863,264460,268518,276888,286004,275312,264770,265430,283120,310237,324052
 "02090","Fairbanks North Star Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",6194461,5405237,5485142,5533733,6053767,6280790,6387082,6910300,6775344,6888331,6377776,6048355,5983537,5895861,5833875,5871559,5765988,5667136,5655579,5478830,5743078,5556842,5603131,5975015
 "02090","Fairbanks North Star Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",107.431,93.743,95.129,95.972,104.991,108.928,110.772,119.846,117.505,119.465,110.610,104.897,103.773,102.252,101.177,101.831,100.000,98.286,98.085,95.020,99.603,96.373,97.176,103.625
 "02090","Fairbanks North Star Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",3943912,3514657,3686735,3862775,4469104,4916411,5217896,5796264,5751669,6069225,5805648,5598413,5590528,5609629,5639118,5719167,5765988,5834518,5961120,5876966,6525464,6823276,7203978,7891256
 "02100","Haines Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",85271,84475,84096,91454,97588,98965,101489,99003,101387,104940,102994,100543,109979,107443,112264,109195,112647,119149,118972,87833,95589,96965,110146,116106
 "02100","Haines Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.697,74.991,74.654,81.186,86.631,87.854,90.094,87.887,90.004,93.158,91.431,89.255,97.632,95.380,99.660,96.935,100.000,105.772,105.615,77.972,84.857,86.078,97.779,103.070
 "02100","Haines Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",60150,61634,62802,69587,75973,78996,82741,82426,86815,90434,89644,89601,100017,100425,108084,107521,112647,121669,124943,95203,106991,114784,138221,149720
 "02105","Hoonah-Angoon Census Area, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),65861,62227,68855,72894,84398,92081,94947,94633,87536,88063,93048,90753,78080,84473,100497,107437,110601
 "02105","Hoonah-Angoon Census Area, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",(NA),(NA),(NA),(NA),(NA),(NA),(NA),74.789,70.661,78.188,82.775,95.838,104.563,107.817,107.460,99.401,100.000,105.661,103.055,88.664,95.923,114.119,122.000,125.593
 "02105","Hoonah-Angoon Census Area, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),54232,52830,59275,63566,75260,84017,89059,91448,86204,88063,95536,95681,84322,95029,119952,135645,144185
 "02110","Juneau City and Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2029585,1984640,2039452,2068188,2129048,2348939,2474624,2312819,2358951,2505770,2549731,2496914,2539044,2524869,2435418,2437578,2511152,2467392,2414435,2289316,2414392,2406835,2419640,2406431
 "02110","Juneau City and Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.823,79.033,81.216,82.360,84.784,93.540,98.545,92.102,93.939,99.786,101.536,99.433,101.111,100.546,96.984,97.070,100.000,98.257,96.148,91.166,96.147,95.846,96.356,95.830
 "02110","Juneau City and Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1303574,1314529,1388207,1461606,1574260,1826880,2004326,1950660,2054077,2243135,2349270,2330426,2372656,2389772,2331856,2363086,2511152,2530923,2532184,2455565,2759835,2986193,3137794,3226767
 "02122","Kenai Peninsula Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2514779,2588077,2694793,2808557,2408845,2514008,2574211,2436914,2632990,2726463,2728607,2673803,2811428,3085971,2978887,2822796,2810764,2564438,2672751,2725658,2642513,2463946,2685708,2748305
 "02122","Kenai Peninsula Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",89.470,92.077,95.874,99.921,85.701,89.442,91.584,86.699,93.675,97.001,97.077,95.127,100.024,109.791,105.981,100.428,100.000,91.236,95.090,96.972,94.014,87.661,95.551,97.778
 "02122","Kenai Peninsula Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1751502,1779636,1993645,2196996,2085501,2276979,2422788,2417203,2393977,2620564,2753800,2715405,2895967,3217133,2945555,2676262,2810764,2721015,2814964,2767887,3031147,3188642,3486781,3590303
 "02130","Ketchikan Gateway Borough, AK*",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",793616,775957,776399,772305,818367,819155,890146,926807,954483,948220,960174,947784,970127,949587,959489,930950,924927,927376,953077,815410,851798,872480,936598,961119
 "02130","Ketchikan Gateway Borough, AK*",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.803,83.894,83.942,83.499,88.479,88.564,96.240,100.203,103.196,102.518,103.811,102.471,104.887,102.666,103.737,100.651,100.000,100.265,103.044,88.159,92.094,94.330,101.262,103.913
 "02130","Ketchikan Gateway Borough, AK*",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",550143,552237,565773,577145,629174,651546,728174,770496,805944,817055,835790,841705,881019,886865,927508,917197,924927,949261,1003062,872821,951407,1043856,1174315,1237489
 "02150","Kodiak Island Borough, AK",8,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",670007,653710,689299,692848,709585,707327,710468,733889,747474,789475,822270,830061,860575,868921,836919,784099,820003,803315,797484,773473,765906,813289,814483,782770
 "02150","Kodiak Island Borough, AK",8,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.708,79.720,84.060,84.493,86.534,86.259,86.642,89.498,91.155,96.277,100.276,101.227,104.948,105.965,102.063,95.621,100.000,97.965,97.254,94.326,93.403,99.181,99.327,95.459
 "02150","Kodiak Island Borough, AK",8,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",460438,462490,497998,512621,541639,554955,572170,605972,643257,690402,723253,746177,787999,819354,812935,776996,820003,819182,833929,825999,847046,942970,1003194,989110
