GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "23000","Maine",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",38925695,40664096,42493388,45233116,47028078,48889299,50291275,51001881,51451198,52802518,53104496,54018457,54924797,56537353,58755816,61092152,63000596,66215972,69708709,72309667,79407551,86310616,93743820,99174085
 "24000","Maryland",2,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",281053611,290400312,297690592,311504756,325644492,329874003,331763540,338165407,336285758,352622878,360155864,361561816,364633242,370343936,378745902,391950935,399714534,402480892,402506244,389178622,407160094,412670663,420557959,433105905
 "24000","Maryland",2,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.314,72.652,74.476,77.932,81.469,82.527,83.000,84.602,84.131,88.219,90.103,90.455,91.223,92.652,94.754,98.058,100.000,100.692,100.698,97.364,101.863,103.241,105.215,108.354
 "24000","Maryland",2,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",205275973,217001397,226803391,243449830,261795315,273790981,282618227,292908325,298282784,313930535,324920878,331869045,339895769,351743139,367314088,386496355,399714534,410771781,419391646,413804531,447714280,481861398,515035874,546028367
 "25000","Massachusetts",1,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",388180849,388451607,397069872,407886035,417075605,426926105,440373821,447526788,441307571,462330768,472664251,483286306,486991788,496250920,514398745,521662771,530129429,549262072,566326787,560395793,597420007,607470623,614786116,628786940
 "25000","Massachusetts",1,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.224,73.275,74.901,76.941,78.674,80.532,83.069,84.418,83.245,87.211,89.160,91.164,91.863,93.609,97.033,98.403,100.000,103.609,106.828,105.709,112.693,114.589,115.969,118.610
 "25000","Massachusetts",1,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",294876428,299915846,309736124,324919033,340637763,358418289,377985559,387923422,388963876,409270002,423684871,441373906,452580371,469824913,497766954,514108023,530129429,559605029,588069506,592855544,650308780,696323061,737867382,778523444
 "26000","Michigan",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",453301454,465788388,477085414,485082677,493796257,483763581,482935051,455256658,416297069,441271527,453989070,463302557,472779860,479534941,490618679,500159534,505101516,516842963,521085050,502622285,528701754,539807471,554556227,562177628
 "26000","Michigan",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",89.745,92.217,94.453,96.037,97.762,95.776,95.611,90.132,82.418,87.363,89.881,91.725,93.601,94.938,97.133,99.022,100.000,102.325,103.164,99.509,104.672,106.871,109.791,111.300
 "26000","Michigan",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",349127505,363372072,376123836,388764563,402828836,402537346,410613018,391633633,371706984,393179641,408354114,426141099,441470817,456123480,479222676,494752548,505101516,525240776,540237263,530161331,573329390,624173163,676030833,702466918
