GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "46015","Brule, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",168767,167595,191820,168437,179102,139227,184936,221800,242634,235709,258155,220017,220848,226998,248245,230293,298583,246892,231089,240725,253746,262759,275322,258917
 "46015","Brule, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",56.523,56.130,64.243,56.412,59.984,46.629,61.938,74.284,81.262,78.943,86.460,73.687,73.965,76.025,83.141,77.129,100.000,82.688,77.395,80.622,84.983,88.002,92.210,86.715
 "46015","Brule, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",126338,126197,151116,140409,147144,117517,166685,202605,200802,207062,253421,221763,232565,236253,245613,220721,298583,246763,235124,247609,292291,342479,356640,335716
 "46017","Buffalo, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",68956,72274,81526,80559,74708,69187,71761,68772,74976,93584,121609,105977,94232,94709,96019,79946,108267,98020,101660,86944,80498,74037,83762,74982
 "46017","Buffalo, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",63.691,66.755,75.300,74.408,69.003,63.904,66.281,63.520,69.251,86.438,112.323,97.885,87.036,87.477,88.687,73.841,100.000,90.535,93.897,80.305,74.351,68.384,77.366,69.256
 "46017","Buffalo, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",50449,52544,62146,64158,60396,58928,63175,60820,70473,87135,116385,100000,92656,96592,95860,77363,108267,100375,106441,91314,93993,94889,106629,95476
 "46019","Butte, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",234028,272691,267442,246547,252552,242860,239761,238116,236408,265653,274658,281225,290351,317885,329905,312929,321747,311140,298244,308547,323228,325485,352449,358503
 "46019","Butte, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.737,84.753,83.122,76.627,78.494,75.482,74.518,74.007,73.476,82.566,85.365,87.405,90.242,98.800,102.535,97.259,100.000,96.703,92.695,95.897,100.460,101.162,109.542,111.424
 "46019","Butte, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",160791,188903,193293,187910,196321,196124,203741,208167,209163,240115,258039,270070,283884,312759,321553,303989,321747,316555,311112,330397,372700,410677,460271,474781
 "46021","Campbell, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",56130,43498,50201,46094,55990,36062,60713,68974,50585,56514,75763,65201,80488,79489,79494,77793,87102,90129,68510,107071,118105,103658,90599,73078
 "46021","Campbell, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",64.442,49.939,57.635,52.919,64.280,41.402,69.703,79.188,58.076,64.883,86.982,74.855,92.406,91.260,91.265,89.312,100.000,103.475,78.655,122.926,135.593,119.007,104.015,83.899
 "46021","Campbell, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",46122,35462,42931,42084,48483,31600,58081,66789,45050,52360,78308,69349,90316,86494,80004,75864,87102,91203,70880,110794,147267,154340,129508,103498
 "46023","Charles Mix, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",384043,373408,414366,378404,377984,360844,376874,402980,495628,536087,514397,490766,397353,391267,407303,365346,391054,431357,455732,446231,424912,419591,468646,460096
 "46023","Charles Mix, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",98.207,95.488,105.961,96.765,96.658,92.275,96.374,103.050,126.742,137.088,131.541,125.498,101.611,100.055,104.155,93.426,100.000,110.306,116.539,114.110,108.658,107.298,119.842,117.656
 "46023","Charles Mix, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",267703,259705,301533,290393,288087,283378,317617,342742,400438,452609,479790,464962,393384,393354,402618,355819,391054,438413,470775,463833,498560,559573,614405,599592
 "46025","Clark, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",107346,131671,119372,124071,118448,89126,118761,133870,136228,115497,187935,155467,197261,166384,174612,171109,129903,176907,155551,266452,242185,229580,262138,250292
 "46025","Clark, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",82.636,101.361,91.893,95.510,91.182,68.610,91.423,103.054,104.869,88.910,144.673,119.679,151.853,128.083,134.417,131.721,100.000,136.184,119.744,205.116,186.435,176.731,201.795,192.676
 "46025","Clark, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",86418,104424,101216,114562,103193,78587,116176,132575,119485,107440,199064,169628,229897,187330,179256,163183,129903,176433,156716,268351,296591,337803,363504,337406
 "46027","Clay, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",463355,498701,491358,503081,484682,540416,547329,579857,655712,603711,612459,555611,527390,503506,497714,543372,539706,567238,598810,572833,617251,643402,667429,680369
 "46027","Clay, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.853,92.402,91.042,93.214,89.805,100.132,101.413,107.440,121.494,111.859,113.480,102.947,97.718,93.293,92.220,100.679,100.000,105.101,110.951,106.138,114.368,119.213,123.665,126.063
 "46027","Clay, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",309105,337756,345773,371245,358883,410588,443743,479621,524406,500913,536969,499663,490503,476431,483200,530794,539706,577420,622537,615765,711011,808609,853092,877068
 "46029","Codington, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1043820,1209463,1184715,1170677,1226397,1216864,1279847,1313344,1235833,1307129,1469930,1449517,1499735,1432637,1459262,1439492,1461043,1495221,1445557,1497529,1551232,1549760,1589988,1614051
 "46029","Codington, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",71.444,82.781,81.087,80.126,83.940,83.287,87.598,89.891,84.586,89.466,100.608,99.211,102.648,98.056,99.878,98.525,100.000,102.339,98.940,102.497,106.173,106.072,108.826,110.473
 "46029","Codington, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",807017,942838,934070,940667,1002158,1020092,1103350,1141112,1090220,1158522,1327864,1345418,1427911,1380985,1427120,1416059,1461043,1518229,1504336,1595430,1749364,1914705,2044316,2110638
 "46031","Corson, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",83189,72120,108324,87477,103028,79353,89053,94582,87855,97530,103879,108084,100723,121910,116232,93752,102681,82109,74049,82979,98505,96754,96132,91457
 "46031","Corson, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.017,70.237,105.496,85.193,100.338,77.281,86.727,92.112,85.561,94.983,101.167,105.262,98.093,118.727,113.198,91.304,100.000,79.965,72.115,80.812,95.933,94.228,93.621,89.069
 "46031","Corson, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",62110,53689,85609,75358,84247,65348,82207,88950,76423,89772,107010,114444,113093,133116,117009,90353,102681,83170,77040,88767,115092,128334,126027,121118
 "46033","Custer, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",181219,192892,203678,196502,207098,204619,189795,196127,187185,201462,203703,229874,219225,234929,251104,249050,255925,245421,239391,235382,256721,267230,297934,305824
 "46033","Custer, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.809,75.371,79.585,76.781,80.921,79.953,74.160,76.634,73.141,78.719,79.595,89.821,85.660,91.796,98.116,97.314,100.000,95.896,93.540,91.973,100.311,104.417,116.415,119.497
 "46033","Custer, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",123037,134175,146375,146484,159995,164387,158733,167869,163312,177985,183227,210952,205367,224368,242678,242864,255925,250944,250897,251036,287094,320462,376169,397639
 "46035","Davison, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",823132,883440,946745,902951,912559,884093,914108,921833,938996,1002744,1084767,1059900,1087821,1100040,1127904,1193328,1215575,1228731,1202341,1186098,1230935,1262037,1308636,1339652
 "46035","Davison, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.715,72.677,77.885,74.282,75.072,72.730,75.200,75.835,77.247,82.491,89.239,87.193,89.490,90.495,92.788,98.170,100.000,101.082,98.911,97.575,101.264,103.822,107.656,110.207
 "46035","Davison, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",601909,655721,718411,705021,724355,719058,770116,785484,809257,873873,969757,972706,1019890,1049280,1100418,1173675,1215575,1245967,1245314,1253266,1377752,1538790,1657348,1724652
 "46037","Day, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",154531,165824,168795,167895,158646,132360,162653,177633,194255,216164,249555,260622,296287,291053,291035,316752,254607,272948,216909,297821,287959,287989,301201,279575
 "46037","Day, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",60.694,65.129,66.296,65.943,62.310,51.986,63.884,69.768,76.296,84.901,98.016,102.363,116.370,114.315,114.308,124.408,100.000,107.204,85.194,116.973,113.100,113.111,118.301,109.807
 "46037","Day, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",124122,134445,141853,147991,139191,119779,155394,172063,176622,205215,259362,276528,330636,318483,296285,303694,254607,275036,223142,308063,349012,409087,414619,380745
 "46039","Deuel, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",109730,153419,138029,127414,135434,124168,157114,173241,191274,215893,239048,231648,237934,231429,241292,249358,264063,275096,286672,313747,387645,360980,390294,430122
 "46039","Deuel, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",41.555,58.100,52.271,48.251,51.289,47.022,59.499,65.606,72.435,81.758,90.527,87.724,90.105,87.642,91.377,94.431,100.000,104.178,108.562,118.815,146.800,136.702,147.803,162.886
 "46039","Deuel, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",102062,141482,127779,121216,127097,117204,153313,169059,179760,207137,251124,249322,267965,255205,246269,238424,264063,274788,289366,316456,450465,491519,515384,553021
 "46041","Dewey, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",129631,130357,140028,133324,138860,123758,133221,145265,146456,174444,184421,176522,184561,217647,238205,240120,214139,195879,194675,224849,213007,198143,217938,212027
 "46041","Dewey, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",60.536,60.875,65.391,62.261,64.846,57.793,62.213,67.837,68.393,81.463,86.122,82.433,86.188,101.638,111.238,112.132,100.000,91.473,90.910,105.001,99.471,92.530,101.774,99.014
 "46041","Dewey, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",96848,100209,111999,111364,118486,109657,124419,138458,135670,167726,188618,184872,201222,234977,241133,229594,214139,197678,199821,237582,243038,246296,273854,270552
 "46043","Douglas, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",122669,124111,142781,147232,135761,163554,139174,139013,174037,177776,179656,170824,134393,153032,168124,186614,190505,186165,223079,189744,195031,191215,202979,198010
 "46043","Douglas, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",64.392,65.148,74.949,77.285,71.264,85.853,73.056,72.971,91.356,93.318,94.305,89.669,70.546,80.330,88.252,97.958,100.000,97.722,117.099,99.600,102.376,100.373,106.548,103.940
 "46043","Douglas, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",83245,82968,101276,113928,99237,119226,118210,119835,134497,147797,172031,168472,138980,157028,166666,179579,190505,187546,229080,194762,230320,265918,277387,269006
 "46045","Edmunds, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",131886,118648,148754,154369,148025,99996,171540,191694,193100,156185,240963,196006,252884,237650,213991,177087,157739,248372,200054,240125,290353,267962,225442,182989
 "46045","Edmunds, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",83.611,75.218,94.304,97.863,93.842,63.393,108.749,121.526,122.418,99.015,152.761,124.260,160.318,150.660,135.662,112.266,100.000,157.457,126.826,152.229,184.072,169.877,142.921,116.007
 "46045","Edmunds, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",104823,94094,123825,138794,127105,88111,164091,186348,166603,141388,240801,201869,275175,252105,213888,172784,157739,251974,206798,249574,356861,396504,319526,257313
 "46047","Fall River, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",211690,233565,241082,231267,247315,261413,214072,210987,190759,227135,235269,225985,206761,214390,261747,275018,250016,243547,237612,229650,238568,230378,267824,294091
 "46047","Fall River, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",84.671,93.420,96.427,92.501,98.920,104.558,85.623,84.389,76.299,90.848,94.101,90.388,82.699,85.751,104.692,110.000,100.000,97.413,95.039,91.854,95.421,92.145,107.123,117.629
 "46047","Fall River, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",148638,167882,180356,181070,195306,212508,185324,188055,171593,208340,225718,222034,209588,218633,260712,265684,250016,246936,246142,243080,267443,277896,332982,372043
 "46049","Faulk, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",66504,77370,69522,79469,68507,46190,79369,116805,106964,86158,133747,129935,157250,157729,124775,124082,117470,145223,147126,135482,155823,145187,141459,124847
 "46049","Faulk, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",56.614,65.864,59.183,67.651,58.318,39.320,67.565,99.434,91.056,73.345,113.856,110.611,133.864,134.272,106.219,105.629,100.000,123.625,125.246,115.333,132.649,123.595,120.422,106.280
 "46049","Faulk, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",55084,62674,60152,75194,60762,41638,79097,117902,92069,80207,146417,146485,190264,181096,127532,117087,117470,143109,145470,132658,188698,215238,196038,169324
 "46051","Grant, SD",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",463282,495264,490215,552371,585174,707552,725677,669135,561454,544575,543774,525104,658864,647369,643345,650085,573491,556055,511350,493374,509885,523942,551152,628914
 "46051","Grant, SD",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.783,86.359,85.479,96.317,102.037,123.376,126.537,116.677,97.901,94.958,94.818,91.563,114.887,112.882,112.180,113.356,100.000,96.960,89.164,86.030,88.909,91.360,96.105,109.664
 "46051","Grant, SD",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",346300,366986,377534,439986,475525,599353,632871,589939,520524,502977,516223,504511,653372,655772,642806,635373,573491,564013,529748,516164,604337,704122,736628,831002
