GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "38013","Burke, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",25.609,27.328,35.537,29.807,40.560,38.507,43.596,64.516,86.897,71.903,78.457,113.456,135.242,128.570,124.492,117.553,100.000,111.135,116.292,121.816,102.962,117.099,118.427,124.978
 "38013","Burke, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",39169,42387,58101,51748,71527,69248,85789,133842,147585,135915,167866,240647,302306,283511,226273,200249,186238,218020,217958,207808,230007,331683,281886,292860
 "38015","Burleigh, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",3399936,3523303,3779996,3972703,4166813,4285215,4303187,4388995,4430205,4616154,4936513,5546094,5609374,6010982,6270610,5986877,5922993,5880544,5795425,5511446,5838297,5786618,5894954,6093642
 "38015","Burleigh, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",57.402,59.485,63.819,67.073,70.350,72.349,72.652,74.101,74.797,77.936,83.345,93.637,94.705,101.486,105.869,101.079,100.000,99.283,97.846,93.052,98.570,97.698,99.527,102.881
 "38015","Burleigh, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",2385619,2535262,2773578,2994639,3232642,3431926,3555446,3701168,3858184,4053091,4399064,5065486,5228046,5709950,6079642,5887988,5922993,6004980,6056673,5910902,6517730,6890205,7353369,7809487
 "38017","Cass, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",6790403,7267508,7638116,8040357,8347471,8782250,9235786,9452538,9258728,9582323,10215470,11240240,11128488,12117587,12472894,12456611,12992520,13068472,13363715,13009305,13724919,13707728,14482958,14875063
 "38017","Cass, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",52.264,55.936,58.789,61.885,64.248,67.595,71.085,72.754,71.262,73.753,78.626,86.513,85.653,93.266,96.001,95.875,100.000,100.585,102.857,100.129,105.637,105.505,111.472,114.489
 "38017","Cass, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",5055759,5501040,5874430,6337402,6731562,7274874,7858568,8154895,8193800,8507150,9197477,10354714,10438468,11563945,12139107,12297712,12992520,13328311,13943086,13878292,15250599,16395853,18134333,19104920
 "38019","Cavalier, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",146344,167108,223254,164160,145270,136180,214757,327103,291869,285351,310412,315601,383479,298639,349550,543308,344374,494136,338360,396344,339541,425590,380878,447622
 "38019","Cavalier, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",42.496,48.525,64.829,47.669,42.184,39.544,62.362,94.985,84.754,82.861,90.138,91.645,111.356,86.719,101.503,157.767,100.000,143.488,98.254,115.091,98.597,123.584,110.600,129.981
 "38019","Cavalier, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",112177,128144,180725,142841,125955,121915,206126,318214,247491,259097,321137,334765,432484,328069,358119,514815,344374,491776,340562,396400,402944,604748,512512,589202
 "38021","Dickey, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",168044,193061,190765,231594,246990,292417,288227,308632,259294,302020,329624,314712,260493,292565,315314,321585,340786,308162,369169,306569,309944,353540,449997,399168
 "38021","Dickey, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",49.311,56.652,55.978,67.959,72.477,85.807,84.577,90.565,76.087,88.624,96.725,92.349,76.439,85.850,92.525,94.366,100.000,90.427,108.329,89.959,90.950,103.743,132.047,117.131
 "38021","Dickey, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",122343,140316,143731,183755,191472,229242,251089,275065,219903,268605,332357,325953,283520,314097,318649,309092,340786,309168,376730,312177,362354,482972,593220,518762
 "38023","Divide, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",51194,51624,67036,64101,65123,74463,68878,101197,136222,112489,125880,201805,245981,267119,235024,214650,242268,187211,182737,193832,174905,168326,185120,229080
 "38023","Divide, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",21.131,21.309,27.670,26.459,26.881,30.736,28.430,41.771,56.228,46.431,51.959,83.298,101.532,110.258,97.010,88.600,100.000,77.274,75.428,80.007,72.195,69.479,76.411,94.556
 "38023","Divide, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",50270,50464,69709,72659,71442,82007,86606,132771,143665,134129,171207,261672,337997,358881,219716,187177,242268,207874,183298,168225,214362,282392,228567,273402
 "38025","Dunn, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",49562,41241,55711,52776,71958,79444,71777,105491,175532,231109,375472,681458,808946,937478,900904,821230,1042853,1088395,1343602,1282993,1320793,1185396,1742470,1782576
 "38025","Dunn, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",4.753,3.955,5.342,5.061,6.900,7.618,6.883,10.116,16.832,22.161,36.004,65.346,77.571,89.896,86.388,78.748,100.000,104.367,128.839,123.027,126.652,113.669,167.087,170.933
 "38025","Dunn, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",58937,47795,68452,69218,92470,100711,98836,159345,191102,295141,532729,908777,1132133,1297715,806284,666366,1042853,1289986,1251528,780580,1689036,2436809,2019023,1931499
 "38027","Eddy, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",48945,60124,65623,52581,63342,48206,66057,82246,61229,69492,70302,102531,98632,103277,142305,159017,143155,144469,132082,125907,116282,129628,135618,167862
 "38027","Eddy, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",34.190,41.999,45.841,36.730,44.247,33.674,46.144,57.452,42.771,48.543,49.109,71.623,68.899,72.143,99.407,111.080,100.000,100.918,92.265,87.952,81.228,90.551,94.735,117.259
 "38027","Eddy, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",39487,49281,56251,47719,56884,44253,65007,82580,57886,68036,73810,110723,111946,114757,145536,149824,143155,142814,131791,125298,137939,183363,182766,221067
 "38029","Emmons, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",101207,90432,110819,95729,129142,88544,145712,146298,115936,142113,169012,169912,136074,200305,207244,212857,174904,152311,144722,191313,209894,211589,176380,126660
 "38029","Emmons, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",57.864,51.703,63.360,54.732,73.836,50.624,83.310,83.645,66.285,81.252,96.631,97.146,77.799,114.523,118.490,121.699,100.000,87.083,82.743,109.381,120.005,120.974,100.844,72.417
 "38029","Emmons, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",77626,70393,89379,81369,108358,76084,136766,139276,102569,131504,177708,183594,154947,222978,210540,202141,174904,153383,148925,198110,254479,304281,245589,177575
 "38031","Foster, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",134570,147140,169207,151794,147094,140073,177227,196846,180631,202789,210414,271335,224745,227386,246510,231102,254834,251597,228695,254227,271548,282830,270554,229197
 "38031","Foster, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",52.807,57.740,66.399,59.566,57.722,54.966,69.546,77.245,70.882,79.577,82.569,106.475,88.193,89.229,96.733,90.687,100.000,98.730,89.743,99.762,106.559,110.986,106.169,89.940
 "38031","Foster, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",97757,108425,128741,120708,117501,114605,151963,172640,156283,179055,195140,259138,222666,226436,243392,228801,254834,254996,238330,268754,315720,370570,359660,309104
 "38033","Golden Valley, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",43014,44072,53528,45313,55422,68180,69424,65472,58195,72744,75311,95078,105973,101558,114525,90522,89090,79457,77081,74964,83024,70085,67826,88011
 "38033","Golden Valley, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",48.281,49.469,60.083,50.862,62.209,76.529,77.925,73.489,65.321,81.652,84.533,106.721,118.950,113.995,128.550,101.607,100.000,89.187,86.520,84.144,93.191,78.667,76.132,98.789
 "38033","Golden Valley, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",30686,31853,40459,35959,45717,57662,62269,61966,51110,67626,75960,96271,111856,106984,110820,85778,89090,83374,80703,77116,98032,97603,90336,118348
 "38035","Grand Forks, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2852009,2999791,3117550,3167920,3227478,3347544,3383565,3407783,3408200,3478957,3526227,3788734,3786376,3952914,4019258,4097144,4163448,4153863,4135949,3996683,4038768,4109107,4361337,4580307
 "38035","Grand Forks, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.501,72.051,74.879,76.089,77.519,80.403,81.268,81.850,81.860,83.560,84.695,91.000,90.943,94.943,96.537,98.407,100.000,99.770,99.340,95.995,97.005,98.695,104.753,110.012
 "38035","Grand Forks, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1940511,2090988,2232748,2344380,2462976,2642956,2778863,2858183,2921177,3015859,3122012,3439108,3518106,3745026,3897679,4029179,4163448,4240419,4326122,4290453,4543671,4966788,5508490,5920286
 "38037","Grant, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",69962,50611,70572,62562,80778,84792,88433,79441,75468,77943,83261,127228,117770,136023,146777,146786,155691,105725,91567,111561,101014,93430,69243,73164
 "38037","Grant, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",44.936,32.507,45.329,40.184,51.884,54.462,56.801,51.025,48.473,50.063,53.478,81.719,75.643,87.368,94.274,94.280,100.000,67.907,58.813,71.656,64.881,60.010,44.475,46.993
 "38037","Grant, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",53623,39104,56737,53762,66967,70408,84063,76659,67633,73438,87027,136821,134718,150876,148557,137897,155691,104889,92469,113175,118343,128496,96490,104487
 "38039","Griggs, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",74801,80785,93812,76189,75080,64730,90524,106459,98227,105761,108630,140996,160993,163807,144550,213551,157570,157395,147143,143746,154652,160793,167554,155020
 "38039","Griggs, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",47.472,51.269,59.537,48.352,47.648,41.080,57.450,67.563,62.339,67.120,68.941,89.482,102.172,103.958,91.737,135.528,100.000,99.889,93.383,91.227,98.148,102.046,106.336,98.381
 "38039","Griggs, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",58690,63556,76993,66076,64974,57289,84629,101173,88029,98431,110250,147081,176995,175436,146119,203337,157570,156674,148577,145042,180186,222105,222708,204084
 "38041","Hettinger, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",106221,73470,110564,96805,93501,110435,103058,116251,179235,128661,119187,152497,85368,91403,172529,114127,150327,86593,85753,115426,86457,99109,75632,111641
 "38041","Hettinger, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",70.660,48.874,73.549,64.397,62.199,73.464,68.556,77.332,119.230,85.588,79.285,101.444,56.788,60.803,114.769,75.920,100.000,57.603,57.044,76.783,57.513,65.929,50.311,74.266
 "38041","Hettinger, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",73365,50128,79428,76015,70018,82866,89029,101773,135727,106365,112667,148044,86433,94309,171760,109025,150327,87486,89189,121669,100530,129732,101786,152049
 "38043","Kidder, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",67290,62431,81299,91863,105816,98942,86764,73376,74481,98049,106253,119046,106820,117339,141250,112934,136925,126882,121755,132924,146273,134680,151155,149903
 "38043","Kidder, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",49.143,45.595,59.375,67.090,77.281,72.260,63.366,53.589,54.396,71.608,77.599,86.943,78.014,85.696,103.159,82.479,100.000,92.665,88.921,97.078,106.828,98.361,110.393,109.478
 "38043","Kidder, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",52006,48223,65694,79837,86358,80259,77921,66430,65576,89623,108618,124524,117206,126453,142352,109369,136925,126162,122111,133188,168849,180600,193741,188689
 "38045","LaMoure, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",148797,165849,163015,211313,214946,229808,230834,237458,259107,303903,362600,320956,262145,299449,189291,198212,229484,243791,293757,258894,238399,269386,312869,251570
 "38045","LaMoure, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",64.840,72.270,71.036,92.082,93.665,100.141,100.588,103.475,112.909,132.429,158.007,139.860,114.233,130.488,82.486,86.373,100.000,106.234,128.007,112.816,103.885,117.388,136.336,109.624
 "38045","LaMoure, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",98240,107651,111554,156348,149893,160152,184790,192728,190864,239472,334316,304618,262068,295009,182702,191225,229484,245476,300504,262713,286090,385938,428556,341051
 "38047","Logan, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",64717,51232,69098,70110,79278,57163,76902,79528,81692,89583,115313,101987,101071,166081,208164,143003,157800,131115,106700,101175,113951,115640,113504,95064
 "38047","Logan, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",41.012,32.467,43.788,44.430,50.240,36.225,48.734,50.398,51.769,56.770,73.075,64.631,64.050,105.248,131.916,90.623,100.000,83.090,67.617,64.116,72.213,73.283,71.929,60.243
 "38047","Logan, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",51637,40775,57351,63419,67285,48794,74563,78222,71528,84547,128728,117233,123547,195170,214443,134589,157800,130143,107917,102509,134236,162298,153497,128414
 "38049","McHenry, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",112021,101779,132158,122947,135752,122419,163110,189820,195290,183790,176100,235370,282259,267262,298461,234877,217621,276190,241675,268652,296245,271564,251816,202209
 "38049","McHenry, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",51.475,46.769,60.729,56.496,62.380,56.253,74.952,87.225,89.739,84.454,80.920,108.156,129.702,122.811,137.147,107.929,100.000,126.914,111.053,123.450,136.129,124.788,115.713,92.918
 "38049","McHenry, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",82161,75972,102329,101288,110455,101858,148857,177118,165686,165158,173501,238029,300884,280703,297297,227662,217621,278520,249208,278270,347184,367732,341888,278696
 "38051","McIntosh, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",94873,90365,104205,114267,117243,94467,100949,113292,118446,116400,142307,154375,143453,182446,167950,147688,159675,143347,147765,151890,168571,142983,121337,108350
 "38051","McIntosh, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",59.416,56.593,65.260,71.562,73.426,59.162,63.221,70.951,74.179,72.898,89.123,96.681,89.841,114.261,105.182,92.493,100.000,89.774,92.541,95.124,105.571,89.546,75.990,67.856
 "38051","McIntosh, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",72894,69733,83881,98554,96687,78762,91239,103913,102210,105142,142428,159011,155284,193256,166399,141880,159675,144740,152622,157969,200882,199818,168015,152404
 "38053","McKenzie, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",157532,157878,164769,177754,179572,224098,237023,296265,352997,529276,806023,1382356,1842098,2620923,2772887,2487733,3055984,3423686,4069421,3576379,3401630,2753823,3414493,3508368
 "38053","McKenzie, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",5.155,5.166,5.392,5.817,5.876,7.333,7.756,9.695,11.551,17.319,26.375,45.234,60.278,85.764,90.736,81.405,100.000,112.032,133.162,117.029,111.310,90.112,111.731,114.803
 "38053","McKenzie, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",136650,135513,153911,177934,191702,246636,277122,381086,375833,619132,1018358,1674590,2333635,3312973,2526146,2123709,3055984,3890459,3980637,2673975,4415791,5323696,4403384,4354866
 "38055","McLean, ND",4,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",460893,440182,506303,522157,474529,479260,527369,548182,681879,642895,605830,784774,796256,779819,731882,841419,776343,837066,783751,811556,857196,777072,710268,726600
 "38055","McLean, ND",4,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",59.367,56.699,65.216,67.259,61.124,61.733,67.930,70.611,87.832,82.811,78.036,101.086,102.565,100.448,94.273,108.382,100.000,107.822,100.954,104.536,110.415,100.094,91.489,93.593
 "38055","McLean, ND",4,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",303983,289806,348827,384786,360062,386012,449933,479076,593875,580099,583716,753607,780140,775029,710586,801096,776343,861351,820685,847666,1028608,1073896,982589,1016292
