GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "30023","Deer Lodge, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",79.334,81.541,81.989,83.062,83.567,83.534,87.261,90.042,88.474,94.994,100.781,100.230,105.571,102.370,101.938,101.658,100.000,97.976,102.195,100.831,106.408,119.058,126.073,125.414
 "30023","Deer Lodge, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",146856,155596,160264,167718,174766,181202,196194,206783,206058,223087,239984,242928,260902,258593,263491,267359,268402,269606,288287,292983,320977,378533,421397,431261
 "30025","Fallon, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",133226,150465,155705,167065,196806,205948,211723,219388,265597,245950,258918,319975,294039,283459,261491,218695,211085,197554,195548,182906,174683,169737,194718,192572
 "30025","Fallon, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",63.115,71.282,73.764,79.146,93.236,97.566,100.302,103.934,125.825,116.517,122.661,151.586,139.299,134.287,123.880,103.605,100.000,93.590,92.639,86.651,82.755,80.412,92.246,91.230
 "30025","Fallon, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",92817,98059,125384,151520,209729,225675,244420,305609,249432,270434,307950,362213,347352,335408,250726,200659,211085,210393,196630,165768,193791,234204,228628,223508
 "30027","Fergus, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",364111,340010,367384,368597,388746,350475,399482,389277,362009,409538,385691,423463,441884,438916,447060,454684,537511,511589,509191,489076,532731,517195,516377,571116
 "30027","Fergus, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",67.740,63.256,68.349,68.575,72.323,65.203,74.321,72.422,67.349,76.192,71.755,78.782,82.209,81.657,83.172,84.591,100.000,95.177,94.731,90.989,99.111,96.220,96.068,106.252
 "30027","Fergus, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",252715,240214,265849,278383,296365,276149,330882,328151,308859,353968,345803,389110,418581,420222,431127,444358,537511,522058,536680,526547,606305,649735,683597,776741
 "30029","Flathead, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2771348,2844890,2985003,3137159,3412133,3637847,3785114,3670623,3366718,3502267,3502337,3520045,3704941,3842154,4076928,4240971,4217900,4281251,4311208,4383789,4899920,5107399,5265477,5512091
 "30029","Flathead, MT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",65.704,67.448,70.770,74.377,80.896,86.248,89.739,87.025,79.820,83.033,83.035,83.455,87.839,91.092,96.658,100.547,100.000,101.502,102.212,103.933,116.170,121.089,124.836,130.683
 "30029","Flathead, MT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1968572,2065983,2211308,2408842,2705262,2983620,3181297,3129618,2909720,3048329,3083553,3169867,3413000,3629311,3927462,4161525,4217900,4391037,4530217,4722562,5536196,6199438,6707675,7210153
 "30031","Gallatin, MT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2519194,2680479,2983433,3400655,3724204,3988465,4135722,4141911,3919423,3966851,4210726,4370070,4583508,4845750,5099542,5379469,5706844,6079041,6519018,6678510,7651032,8145745,8824121,9280217
